,timestamp,timestamp,timestamp,timestamp,timestamp,timestamp,timestamp,timestamp,imsi,imsi,imsi,imsi,imsi,imsi,imsi,imsi,lac_id,lac_id,lac_id,lac_id,lac_id,lac_id,lac_id,lac_id,cell_id,cell_id,cell_id,cell_id,cell_id,cell_id,cell_id,cell_id,longitude,longitude,longitude,longitude,longitude,longitude,longitude,longitude,latitude,latitude,latitude,latitude,latitude,latitude,latitude,latitude
140,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950047308e+17,,4.600200950047308e+17,4.600200950047308e+17,4.600200950047308e+17,4.600200950047308e+17,4.600200950047308e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,67693325.0,,67693325.0,67693325.0,67693325.0,67693325.0,67693325.0,1.0,123.3980179,,123.3980179,123.3980179,123.3980179,123.3980179,123.3980179,1.0,41.80838013,,41.80838013,41.80838013,41.80838013,41.80838013,41.80838013
141,3.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,3.0,4.6003676170213037e+17,28867504959407.31,4.600200950403712e+17,4.600200950403712e+17,4.600200950403712e+17,4.600450950330099e+17,4.6007009502564864e+17,3.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,3.0,67693365.0,0.0,67693365.0,67693365.0,67693365.0,67693365.0,67693365.0,3.0,123.3980179,0.0,123.3980179,123.3980179,123.3980179,123.3980179,123.3980179,3.0,41.80838013,0.0,41.80838013,41.80838013,41.80838013,41.80838013,41.80838013
142,41.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,41.0,4.6001180236561824e+17,9975552350122.365,4.60000095080923e+17,4.60000095080923e+17,4.600200950256099e+17,4.600200950256099e+17,4.600200950256099e+17,41.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,41.0,68038165.0,0.0,68038165.0,68038165.0,68038165.0,68038165.0,68038165.0,41.0,123.41403959999997,2.8774787681579403e-14,123.4140396,123.4140396,123.4140396,123.4140396,123.4140396,41.0,41.79716873000002,1.4387393840789702e-14,41.79716873,41.79716873,41.79716873,41.79716873,41.79716873
143,2.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2.0,4.600100950305848e+17,14142093284394.379,4.6000009506052326e+17,4.6000509504555405e+17,4.600100950305848e+17,4.600150950156156e+17,4.600200950006464e+17,2.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,2.0,68076045.0,0.0,68076045.0,68076045.0,68076045.0,68076045.0,68076045.0,2.0,123.405571,0.0,123.405571,123.405571,123.405571,123.405571,123.405571,2.0,41.81143188,0.0,41.81143188,41.81143188,41.81143188,41.81143188,41.81143188
144,2.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2.0,4.600000950844948e+17,0.0,4.600000950844948e+17,4.600000950844948e+17,4.600000950844948e+17,4.600000950844948e+17,4.600000950844948e+17,2.0,16792.0,0.0,16792.0,16792.0,16792.0,16792.0,16792.0,2.0,61699726.0,0.0,61699726.0,61699726.0,61699726.0,61699726.0,61699726.0,2.0,123.39292140000002,0.0,123.39292140000002,123.39292140000002,123.39292140000002,123.39292140000002,123.39292140000002,2.0,41.85562134,0.0,41.85562134,41.85562134,41.85562134,41.85562134,41.85562134
145,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6007009504013626e+17,,4.6007009504013626e+17,4.6007009504013626e+17,4.6007009504013626e+17,4.6007009504013626e+17,4.6007009504013626e+17,1.0,16794.0,,16794.0,16794.0,16794.0,16794.0,16794.0,1.0,235194153.0,,235194153.0,235194153.0,235194153.0,235194153.0,235194153.0,1.0,123.39362340000002,,123.39362340000002,123.39362340000002,123.39362340000002,123.39362340000002,123.39362340000002,1.0,41.79470062,,41.79470062,41.79470062,41.79470062,41.79470062,41.79470062
146,3.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,3.0,4.600200950256696e+17,0.0,4.600200950256696e+17,4.600200950256696e+17,4.600200950256696e+17,4.600200950256696e+17,4.600200950256696e+17,3.0,16794.0,0.0,16794.0,16794.0,16794.0,16794.0,16794.0,3.0,249595197.0,0.0,249595197.0,249595197.0,249595197.0,249595197.0,249595197.0,3.0,123.39064790000002,1.7404671430534633e-14,123.3906479,123.3906479,123.3906479,123.3906479,123.3906479,3.0,41.79708099,0.0,41.79708099,41.79708099,41.79708099,41.79708099,41.79708099
147,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6007009502564864e+17,,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,1.0,16794.0,,16794.0,16794.0,16794.0,16794.0,16794.0,1.0,60294787.0,,60294787.0,60294787.0,60294787.0,60294787.0,60294787.0,1.0,123.3780518,,123.3780518,123.3780518,123.3780518,123.3780518,123.3780518,1.0,41.78899002,,41.78899002,41.78899002,41.78899002,41.78899002,41.78899002
148,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16794.0,,16794.0,16794.0,16794.0,16794.0,16794.0,1.0,67287820.0,,67287820.0,67287820.0,67287820.0,67287820.0,67287820.0,1.0,123.3762817,,123.3762817,123.3762817,123.3762817,123.3762817,123.3762817,1.0,41.8028717,,41.8028717,41.8028717,41.8028717,41.8028717,41.8028717
149,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16794.0,,16794.0,16794.0,16794.0,16794.0,16794.0,1.0,67634956.0,,67634956.0,67634956.0,67634956.0,67634956.0,67634956.0,1.0,123.3704987,,123.3704987,123.3704987,123.3704987,123.3704987,123.3704987,1.0,41.8051796,,41.8051796,41.8051796,41.8051796,41.8051796,41.8051796
150,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6007009502564864e+17,,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,1.0,16794.0,,16794.0,16794.0,16794.0,16794.0,16794.0,1.0,67635467.0,,67635467.0,67635467.0,67635467.0,67635467.0,67635467.0,1.0,123.3667297,,123.3667297,123.3667297,123.3667297,123.3667297,123.3667297,1.0,41.79542923,,41.79542923,41.79542923,41.79542923,41.79542923,41.79542923
151,2.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2.0,4.6000009508381875e+17,0.0,4.6000009508381875e+17,4.6000009508381875e+17,4.6000009508381875e+17,4.6000009508381875e+17,4.6000009508381875e+17,2.0,16794.0,0.0,16794.0,16794.0,16794.0,16794.0,16794.0,2.0,67640382.0,0.0,67640382.0,67640382.0,67640382.0,67640382.0,67640382.0,2.0,123.3844299,0.0,123.3844299,123.3844299,123.3844299,123.3844299,123.3844299,2.0,41.78950119,0.0,41.78950119,41.78950119,41.78950119,41.78950119,41.78950119
152,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6007009502564864e+17,,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,1.0,16794.0,,16794.0,16794.0,16794.0,16794.0,16794.0,1.0,67641868.0,,67641868.0,67641868.0,67641868.0,67641868.0,67641868.0,1.0,123.3604813,,123.3604813,123.3604813,123.3604813,123.3604813,123.3604813,1.0,41.79650879,,41.79650879,41.79650879,41.79650879,41.79650879,41.79650879
153,4.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,4.0,4.600200950006464e+17,0.0,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.0,16794.0,0.0,16794.0,16794.0,16794.0,16794.0,16794.0,4.0,67643957.0,0.0,67643957.0,67643957.0,67643957.0,67643957.0,67643957.0,4.0,123.3893738,0.0,123.3893738,123.3893738,123.3893738,123.3893738,123.3893738,4.0,41.79671097,0.0,41.79671097,41.79671097,41.79671097,41.79671097,41.79671097
154,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16794.0,,16794.0,16794.0,16794.0,16794.0,16794.0,1.0,67653684.0,,67653684.0,67653684.0,67653684.0,67653684.0,67653684.0,1.0,123.36985020000002,,123.36985020000002,123.36985020000002,123.36985020000002,123.36985020000002,123.36985020000002,1.0,41.80355072,,41.80355072,41.80355072,41.80355072,41.80355072,41.80355072
155,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600700950256495e+17,,4.600700950256495e+17,4.600700950256495e+17,4.600700950256495e+17,4.600700950256495e+17,4.600700950256495e+17,1.0,16794.0,,16794.0,16794.0,16794.0,16794.0,16794.0,1.0,67674943.0,,67674943.0,67674943.0,67674943.0,67674943.0,67674943.0,1.0,123.3686371,,123.3686371,123.3686371,123.3686371,123.3686371,123.3686371,1.0,41.79207993,,41.79207993,41.79207993,41.79207993,41.79207993,41.79207993
156,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16797.0,,16797.0,16797.0,16797.0,16797.0,16797.0,1.0,234915872.0,,234915872.0,234915872.0,234915872.0,234915872.0,234915872.0,1.0,123.37654109999998,,123.37654109999998,123.37654109999998,123.37654109999998,123.37654109999998,123.37654109999998,1.0,41.85784912,,41.85784912,41.85784912,41.85784912,41.85784912,41.85784912
157,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16797.0,,16797.0,16797.0,16797.0,16797.0,16797.0,1.0,2584075.0,,2584075.0,2584075.0,2584075.0,2584075.0,2584075.0,1.0,123.3788223,,123.3788223,123.3788223,123.3788223,123.3788223,123.3788223,1.0,41.85937119,,41.85937119,41.85937119,41.85937119,41.85937119,41.85937119
158,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16797.0,,16797.0,16797.0,16797.0,16797.0,16797.0,1.0,2584076.0,,2584076.0,2584076.0,2584076.0,2584076.0,2584076.0,1.0,123.3788223,,123.3788223,123.3788223,123.3788223,123.3788223,123.3788223,1.0,41.85937119,,41.85937119,41.85937119,41.85937119,41.85937119,41.85937119
159,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16797.0,,16797.0,16797.0,16797.0,16797.0,16797.0,1.0,55509832.0,,55509832.0,55509832.0,55509832.0,55509832.0,55509832.0,1.0,123.3622437,,123.3622437,123.3622437,123.3622437,123.3622437,123.3622437,1.0,41.85683823,,41.85683823,41.85683823,41.85683823,41.85683823,41.85683823
160,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16797.0,,16797.0,16797.0,16797.0,16797.0,16797.0,1.0,55554889.0,,55554889.0,55554889.0,55554889.0,55554889.0,55554889.0,1.0,123.3583832,,123.3583832,123.3583832,123.3583832,123.3583832,123.3583832,1.0,41.85480118,,41.85480118,41.85480118,41.85480118,41.85480118,41.85480118
161,2.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2.0,4.6000009506052326e+17,0.0,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,2.0,16797.0,0.0,16797.0,16797.0,16797.0,16797.0,16797.0,2.0,61356419.0,0.0,61356419.0,61356419.0,61356419.0,61356419.0,61356419.0,2.0,123.35199740000002,0.0,123.35199740000002,123.35199740000002,123.35199740000002,123.35199740000002,123.35199740000002,2.0,41.84735107,0.0,41.84735107,41.84735107,41.84735107,41.84735107,41.84735107
162,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16797.0,,16797.0,16797.0,16797.0,16797.0,16797.0,1.0,61356420.0,,61356420.0,61356420.0,61356420.0,61356420.0,61356420.0,1.0,123.35199740000002,,123.35199740000002,123.35199740000002,123.35199740000002,123.35199740000002,123.35199740000002,1.0,41.84735107,,41.84735107,41.84735107,41.84735107,41.84735107,41.84735107
163,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16797.0,,16797.0,16797.0,16797.0,16797.0,16797.0,1.0,61405317.0,,61405317.0,61405317.0,61405317.0,61405317.0,61405317.0,1.0,123.3624802,,123.3624802,123.3624802,123.3624802,123.3624802,123.3624802,1.0,41.85189056,,41.85189056,41.85189056,41.85189056,41.85189056,41.85189056
164,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16797.0,,16797.0,16797.0,16797.0,16797.0,16797.0,1.0,61691021.0,,61691021.0,61691021.0,61691021.0,61691021.0,61691021.0,1.0,123.371933,,123.371933,123.371933,123.371933,123.371933,123.371933,1.0,41.87068939,,41.87068939,41.87068939,41.87068939,41.87068939,41.87068939
165,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16797.0,,16797.0,16797.0,16797.0,16797.0,16797.0,1.0,61694861.0,,61694861.0,61694861.0,61694861.0,61694861.0,61694861.0,1.0,123.3829803,,123.3829803,123.3829803,123.3829803,123.3829803,123.3829803,1.0,41.86631012,,41.86631012,41.86631012,41.86631012,41.86631012,41.86631012
166,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16797.0,,16797.0,16797.0,16797.0,16797.0,16797.0,1.0,67690548.0,,67690548.0,67690548.0,67690548.0,67690548.0,67690548.0,1.0,123.3797531,,123.3797531,123.3797531,123.3797531,123.3797531,123.3797531,1.0,41.86117172,,41.86117172,41.86117172,41.86117172,41.86117172,41.86117172
167,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16797.0,,16797.0,16797.0,16797.0,16797.0,16797.0,1.0,67845643.0,,67845643.0,67845643.0,67845643.0,67845643.0,67845643.0,1.0,123.3572617,,123.3572617,123.3572617,123.3572617,123.3572617,123.3572617,1.0,41.84912109,,41.84912109,41.84912109,41.84912109,41.84912109,41.84912109
168,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16797.0,,16797.0,16797.0,16797.0,16797.0,16797.0,1.0,67862283.0,,67862283.0,67862283.0,67862283.0,67862283.0,67862283.0,1.0,123.37532040000002,,123.37532040000002,123.37532040000002,123.37532040000002,123.37532040000002,123.37532040000002,1.0,41.86518097,,41.86518097,41.86518097,41.86518097,41.86518097,41.86518097
169,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16797.0,,16797.0,16797.0,16797.0,16797.0,16797.0,1.0,67862285.0,,67862285.0,67862285.0,67862285.0,67862285.0,67862285.0,1.0,123.37532040000002,,123.37532040000002,123.37532040000002,123.37532040000002,123.37532040000002,123.37532040000002,1.0,41.86518097,,41.86518097,41.86518097,41.86518097,41.86518097,41.86518097
170,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009506052326e+17,,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,4.6000009506052326e+17,1.0,16797.0,,16797.0,16797.0,16797.0,16797.0,16797.0,1.0,67957004.0,,67957004.0,67957004.0,67957004.0,67957004.0,67957004.0,1.0,123.3685074,,123.3685074,123.3685074,123.3685074,123.3685074,123.3685074,1.0,41.85895157,,41.85895157,41.85895157,41.85895157,41.85895157,41.85895157
171,8.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,8.0,4.600200950193612e+17,68.41887792958065,4.6002009501936115e+17,4.6002009501936115e+17,4.6002009501936115e+17,4.6002009501936115e+17,4.6002009501936115e+17,8.0,16866.0,0.0,16866.0,16866.0,16866.0,16866.0,16866.0,8.0,11884686.0,0.0,11884686.0,11884686.0,11884686.0,11884686.0,11884686.0,8.0,123.3410721,0.0,123.3410721,123.3410721,123.3410721,123.3410721,123.3410721,8.0,41.42948151000001,7.59602135964384e-15,41.42948151,41.42948151,41.42948151,41.42948151,41.42948151
172,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600000950284829e+17,,4.600000950284829e+17,4.600000950284829e+17,4.600000950284829e+17,4.600000950284829e+17,4.600000950284829e+17,1.0,16866.0,,16866.0,16866.0,16866.0,16866.0,16866.0,1.0,1494795.0,,1494795.0,1494795.0,1494795.0,1494795.0,1494795.0,1.0,123.3042603,,123.3042603,123.3042603,123.3042603,123.3042603,123.3042603,1.0,41.47729874,,41.47729874,41.47729874,41.47729874,41.47729874,41.47729874
173,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600000950284829e+17,,4.600000950284829e+17,4.600000950284829e+17,4.600000950284829e+17,4.600000950284829e+17,4.600000950284829e+17,1.0,16866.0,,16866.0,16866.0,16866.0,16866.0,16866.0,1.0,236990259.0,,236990259.0,236990259.0,236990259.0,236990259.0,236990259.0,1.0,123.3132935,,123.3132935,123.3132935,123.3132935,123.3132935,123.3132935,1.0,41.43418884,,41.43418884,41.43418884,41.43418884,41.43418884,41.43418884
174,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600000950284829e+17,,4.600000950284829e+17,4.600000950284829e+17,4.600000950284829e+17,4.600000950284829e+17,4.600000950284829e+17,1.0,16866.0,,16866.0,16866.0,16866.0,16866.0,16866.0,1.0,237004043.0,,237004043.0,237004043.0,237004043.0,237004043.0,237004043.0,1.0,123.30462649999998,,123.30462649999998,123.30462649999998,123.30462649999998,123.30462649999998,123.30462649999998,1.0,41.4851799,,41.4851799,41.4851799,41.4851799,41.4851799,41.4851799
175,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600000950284829e+17,,4.600000950284829e+17,4.600000950284829e+17,4.600000950284829e+17,4.600000950284829e+17,4.600000950284829e+17,1.0,16866.0,,16866.0,16866.0,16866.0,16866.0,16866.0,1.0,237074495.0,,237074495.0,237074495.0,237074495.0,237074495.0,237074495.0,1.0,123.2049103,,123.2049103,123.2049103,123.2049103,123.2049103,123.2049103,1.0,41.36706161,,41.36706161,41.36706161,41.36706161,41.36706161,41.36706161
176,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6002009501936115e+17,,4.6002009501936115e+17,4.6002009501936115e+17,4.6002009501936115e+17,4.6002009501936115e+17,4.6002009501936115e+17,1.0,16866.0,,16866.0,16866.0,16866.0,16866.0,16866.0,1.0,69657869.0,,69657869.0,69657869.0,69657869.0,69657869.0,69657869.0,1.0,123.34407040000002,,123.34407040000002,123.34407040000002,123.34407040000002,123.34407040000002,123.34407040000002,1.0,41.42744827,,41.42744827,41.42744827,41.42744827,41.42744827,41.42744827
177,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600000950284829e+17,,4.600000950284829e+17,4.600000950284829e+17,4.600000950284829e+17,4.600000950284829e+17,4.600000950284829e+17,1.0,16866.0,,16866.0,16866.0,16866.0,16866.0,16866.0,1.0,69721101.0,,69721101.0,69721101.0,69721101.0,69721101.0,69721101.0,1.0,123.2502594,,123.2502594,123.2502594,123.2502594,123.2502594,123.2502594,1.0,41.39519119,,41.39519119,41.39519119,41.39519119,41.39519119,41.39519119
178,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009507442304e+17,,4.6000009507442304e+17,4.6000009507442304e+17,4.6000009507442304e+17,4.6000009507442304e+17,4.6000009507442304e+17,1.0,16882.0,,16882.0,16882.0,16882.0,16882.0,16882.0,1.0,67181885.0,,67181885.0,67181885.0,67181885.0,67181885.0,67181885.0,1.0,123.45031740000002,,123.45031740000002,123.45031740000002,123.45031740000002,123.45031740000002,123.45031740000002,1.0,41.78078079,,41.78078079,41.78078079,41.78078079,41.78078079,41.78078079
179,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6007009504013626e+17,,4.6007009504013626e+17,4.6007009504013626e+17,4.6007009504013626e+17,4.6007009504013626e+17,4.6007009504013626e+17,1.0,16882.0,,16882.0,16882.0,16882.0,16882.0,16882.0,1.0,67570749.0,,67570749.0,67570749.0,67570749.0,67570749.0,67570749.0,1.0,123.4311981,,123.4311981,123.4311981,123.4311981,123.4311981,123.4311981,1.0,41.77828979,,41.77828979,41.77828979,41.77828979,41.77828979,41.77828979
180,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009508347046e+17,,4.6000009508347046e+17,4.6000009508347046e+17,4.6000009508347046e+17,4.6000009508347046e+17,4.6000009508347046e+17,1.0,16884.0,,16884.0,16884.0,16884.0,16884.0,16884.0,1.0,12640909.0,,12640909.0,12640909.0,12640909.0,12640909.0,12640909.0,1.0,123.399147,,123.399147,123.399147,123.399147,123.399147,123.399147,1.0,41.78390121,,41.78390121,41.78390121,41.78390121,41.78390121,41.78390121
181,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950047308e+17,,4.600200950047308e+17,4.600200950047308e+17,4.600200950047308e+17,4.600200950047308e+17,4.600200950047308e+17,1.0,16884.0,,16884.0,16884.0,16884.0,16884.0,16884.0,1.0,67446580.0,,67446580.0,67446580.0,67446580.0,67446580.0,67446580.0,1.0,123.4062119,,123.4062119,123.4062119,123.4062119,123.4062119,123.4062119,1.0,41.79008865,,41.79008865,41.79008865,41.79008865,41.79008865,41.79008865
182,4.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,4.0,4.600000950844948e+17,0.0,4.600000950844948e+17,4.600000950844948e+17,4.600000950844948e+17,4.600000950844948e+17,4.600000950844948e+17,4.0,16884.0,0.0,16884.0,16884.0,16884.0,16884.0,16884.0,4.0,67451659.0,0.0,67451659.0,67451659.0,67451659.0,67451659.0,67451659.0,4.0,123.3952179,0.0,123.3952179,123.3952179,123.3952179,123.3952179,123.3952179,4.0,41.78413010000001,0.0,41.78413010000001,41.78413010000001,41.78413010000001,41.78413010000001,41.78413010000001
183,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009508347046e+17,,4.6000009508347046e+17,4.6000009508347046e+17,4.6000009508347046e+17,4.6000009508347046e+17,4.6000009508347046e+17,1.0,16884.0,,16884.0,16884.0,16884.0,16884.0,16884.0,1.0,67454003.0,,67454003.0,67454003.0,67454003.0,67454003.0,67454003.0,1.0,123.3877335,,123.3877335,123.3877335,123.3877335,123.3877335,123.3877335,1.0,41.78232956,,41.78232956,41.78232956,41.78232956,41.78232956,41.78232956
184,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6007009502564864e+17,,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,1.0,16884.0,,16884.0,16884.0,16884.0,16884.0,16884.0,1.0,67455039.0,,67455039.0,67455039.0,67455039.0,67455039.0,67455039.0,1.0,123.3896103,,123.3896103,123.3896103,123.3896103,123.3896103,123.3896103,1.0,41.78142929,,41.78142929,41.78142929,41.78142929,41.78142929,41.78142929
185,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.60000095080923e+17,,4.60000095080923e+17,4.60000095080923e+17,4.60000095080923e+17,4.60000095080923e+17,4.60000095080923e+17,1.0,16884.0,,16884.0,16884.0,16884.0,16884.0,16884.0,1.0,67460363.0,,67460363.0,67460363.0,67460363.0,67460363.0,67460363.0,1.0,123.4028625,,123.4028625,123.4028625,123.4028625,123.4028625,123.4028625,1.0,41.77616882,,41.77616882,41.77616882,41.77616882,41.77616882,41.77616882
186,20.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,20.0,4.600000950838189e+17,131.3252290668997,4.6000009508381875e+17,4.6000009508381875e+17,4.6000009508381875e+17,4.6000009508381875e+17,4.6000009508381875e+17,20.0,16884.0,0.0,16884.0,16884.0,16884.0,16884.0,16884.0,20.0,67925280.0,0.0,67925280.0,67925280.0,67925280.0,67925280.0,67925280.0,20.0,123.38919070000001,1.4580029302424492e-14,123.3891907,123.3891907,123.3891907,123.3891907,123.3891907,20.0,41.78546905999998,1.4580029302424492e-14,41.78546906,41.78546906,41.78546906,41.78546906,41.78546906
